filename,filepath,title,duration,bpm,beat_strength,energy,energy_variance,brightness,contrast,dynamic_range,onset_rate,workout_score,bpm_norm,energy_norm,brightness_norm,onset_rate_norm,beat_strength_norm,intensity_score,warmup_score,cooldown_score,motivation_score,phase,sustain_score,cumulative_time,start_time
My Sharona.mp3,/home/pwn/Music/Musica xioami/Music/80music/Disco Oldies - Exitos/My Sharona.mp3,My Sharona,244.1926530612245,143.5546875,0.2509598135948181,0.5022693797945976,0.0343194082379341,0.2368214542403869,21.519044803789377,0.1892598867416381,2.8297329642704323,0.0,0.5523809523809524,0.421984114137061,0.5345450650518564,0.3207412599229465,0.3250303191693892,0.40012989274676236,0.9998701072532377,0.5998701072532376,0.3760865841031229,warmup,,244.1926530612245,0.0
Nowhere man.mp3,/home/pwn/Music/Musica xioami/Music/80music/The Beatles - Exitos/Nowhere man.mp3,Nowhere man,164.31020408163266,123.046875,0.3252256512641907,0.4858244955539703,0.0287048332393169,0.2504690158889816,23.03311902121022,0.1647491306066513,3.578596979332273,0.0,0.4244897959183674,0.4028866265677067,0.5810769767861326,0.4412573662208434,0.48729785606054715,0.40042937177529603,0.999570628224704,0.599570628224704,0.4074603064899855,warmup,,408.5028571428571,244.19265306122446
Could You Be Loved - Bob Marley & The Wailers.m4a,/home/pwn/Music/Musica xioami/Music/likedsongs/Could You Be Loved - Bob Marley & The Wailers.m4a,Could You Be Loved   Bob Marley & The Wailers,240.97668934240363,103.359375,0.342018187046051,0.4249280318617821,0.0444764159619808,0.2085271919730949,22.13931419815984,0.240547314286232,5.203822840383504,0.0,0.3017142857142857,0.3321674021960283,0.43807463697772064,0.7028080465701544,0.5239887964039409,0.4006524089204224,0.9993475910795776,0.5993475910795776,0.3572891630923759,warmup,,649.4795464852607,408.50285714285707
Electric Light - El Ultimo Tren A Londres.mp3,/home/pwn/Music/Musica xioami/Music/80music/Disco Oldies - Exitos/Electric Light - El Ultimo Tren A Londres.mp3,Electric Light   El Ultimo Tren A Londres,273.1102040816327,123.046875,0.2195204794406891,0.6171829998493195,0.0502438284456729,0.2273584471514148,22.166067174681547,0.2670314311981201,2.588698589191774,0.0,0.4244897959183674,0.5554336050810507,0.5022805608171222,0.2819511407769118,0.2563367788446904,0.4008185348014797,0.9991814651985202,0.5991814651985203,0.41043774597212035,warmup,,922.5897505668934,649.4795464852607
John Lennon - Mujer.MP3,/home/pwn/Music/Musica xioami/Music/80music/Baladas Oldies - Exitos/John Lennon - Mujer.MP3,John Lennon   Mujer,211.330612244898,161.4990234375,0.2666561901569366,0.4624298214912414,0.0431219711899757,0.1950702386020368,22.67157043433841,0.213460624217987,2.3943525957972804,0.0,0.6642857142857143,0.37571832969406344,0.3921926118513624,0.2506746714481419,0.3593262005972703,0.40103901628536653,0.9989609837146335,0.5989609837146335,0.3353883303106725,warmup,,1133.9203628117914,922.5897505668934
"Por La Familia - Carin Leon, BorderKid.m4a","/home/pwn/Music/Musica xioami/Music/likedsongs/Por La Familia - Carin Leon, BorderKid.m4a","Por La Familia   Carin Leon, BorderKid",153.54049886621314,184.5703125,0.2971866130828857,1.0,0.136266142129898,0.1844105006274269,23.026584262543235,0.5957346558570862,5.021476455354021,0.0,0.8081632653061225,1.0,0.3558478054077781,0.6734626969749603,0.4260338105012273,0.7461706783380997,0.6538293216619003,0.2538293216619003,0.5900442063147099,peak,,1287.4608616780044,1133.9203628117914
Bad Boys - Inner Circle.m4a,/home/pwn/Music/Musica xioami/Music/likedsongs/Bad Boys - Inner Circle.m4a,Bad Boys   Inner Circle,229.3202721088436,172.265625,0.4103513956069946,1.0,0.1055630594491958,0.0821037784310013,22.44254245681121,0.5867570042610168,4.491534876215066,0.0,0.7314285714285714,1.0,0.007028910894312167,0.5881781935155285,0.6732938037805282,0.7325630606816473,0.6674369393183527,0.26743693931835266,0.5655463404216603,peak,,1516.781133786848,1287.4608616780042
Tema De Tropicalisimo - Tropicalisimo Apache.mp3,/home/pwn/Music/Musica xioami/Music/80music/Cumbias Oldies - Exitos/Tema De Tropicalisimo - Tropicalisimo Apache.mp3,Tema De Tropicalisimo   Tropicalisimo Apache,209.08408163265307,135.99917763157896,0.3884294331073761,0.9825360029935836,0.0750584751367569,0.2383661550936152,22.331563738066,0.4285474717617035,6.581084457771114,0.0,0.505263157894737,0.979719014079934,0.5398117848959599,0.9244533708783226,0.6253952952567305,0.7317940051988009,0.6682059948011991,0.2682059948011991,0.655221735854116,peak,,1725.865215419501,1516.781133786848
"Corazón Roto - Remix - Brray, JHAYCO, Ryan Castro.m4a","/home/pwn/Music/Musica xioami/Music/likedsongs/Corazón Roto - Remix - Brray, JHAYCO, Ryan Castro.m4a","Corazón Roto   Remix   Brray, JHAYCO, Ryan Castro",275.0505215419501,184.5703125,0.359585702419281,1.0,0.1300133466720581,0.227880847439621,23.877865056291768,0.5707053542137146,4.141057408706939,0.0,0.8081632653061225,1.0,0.5040617056638484,0.5317751899265002,0.5623730325261062,0.7303129947956868,0.6696870052043132,0.2696870052043132,0.6446466221004822,peak,,2000.915736961451,1725.865215419501
La Chica De Los 7 Vestidos - La Concentracion.MP3,/home/pwn/Music/Musica xioami/Music/80music/Cumbias Oldies - Exitos/La Chica De Los 7 Vestidos - La Concentracion.MP3,La Chica De Los 7 Vestidos   La Concentracion,151.92816326530613,103.359375,0.5040013194084167,1.0,0.0847733691334724,0.2054573989786603,21.731473098291207,0.4621238708496094,5.811957316024759,0.0,0.3017142857142857,1.0,0.42760805398380985,0.8006762811704576,0.877914702732139,0.6863640915443463,0.7136359084556537,0.3136359084556537,0.6871221385601287,sustain,0.8068189197538158,2152.8439002267573,2000.9157369614513
Myron - Lil Uzi Vert.m4a,/home/pwn/Music/Musica xioami/Music/bass english/Myron - Lil Uzi Vert.m4a,Myron   Lil Uzi Vert,225.39609977324264,151.99908088235293,0.3803912997245788,1.0,0.1518223285675048,0.2601699543173617,22.95401309144784,0.5458638072013855,4.534239949263418,0.0,0.6050420168067226,1.0,0.614152717516383,0.5950508019189774,0.6078323329827989,0.696348924530392,0.703651075469608,0.303651075469608,0.6749870633931081,sustain,0.8035318078480217,2378.24,2152.8439002267573
Da Da Da 90s.MP3,/home/pwn/Music/Musica xioami/Music/80music/Disco De Los 90s - Exitos En Ingles/Da Da Da 90s.MP3,Da Da Da 90s,237.9522902494331,135.99917763157896,0.3339461982250213,1.0,0.140225350856781,0.2836731035682184,20.67345821045652,0.5691342949867249,5.656596112561294,0.0,0.505263157894737,1.0,0.6942876525749834,0.7756737080268864,0.5063518615102324,0.6982397707240658,0.7017602292759342,0.30176022927593416,0.6724360098050053,sustain,0.8027575141726295,2616.192290249433,2378.24
Pedazos De Mi - Grupo Marca Registrada.m4a,/home/pwn/Music/Musica xioami/Music/MarcaRegistrada-Edicion/Pedazos De Mi - Grupo Marca Registrada.m4a,Pedazos De Mi   Grupo Marca Registrada,168.7263492063492,184.5703125,0.303701102733612,1.0,0.0864596888422966,0.1812165913511576,25.23020499448615,0.4978875517845154,3.970926907098561,0.0,0.8081632653061225,1.0,0.34495804294636795,0.5043957656198633,0.4402676793014744,0.7136601899972256,0.6863398100027744,0.2863398100027744,0.5904720496827184,peak,,2784.9186394557823,2616.192290249433
Sweat (A La La La La Long) - Inner Circle.m4a,/home/pwn/Music/Musica xioami/Music/likedsongs/Sweat (A La La La La Long) - Inner Circle.m4a,Sweat (A La La La La Long)   Inner Circle,238.12063492063493,172.265625,0.317530483007431,1.0,0.0946590155363082,0.247677162678654,22.23005133132185,0.4537029266357422,4.317139505119454,0.0,0.7314285714285714,1.0,0.5715580406931494,0.5601124156732263,0.47048425726231563,0.7083857225932743,0.6916142774067258,0.29161427740672574,0.6413238013416023,peak,,3023.0392743764173,2784.9186394557823
"Sola (Remix) - Anuel AA, Daddy Yankee, Zion & Lennox, Farruko, Wisin.m4a","/home/pwn/Music/Musica xioami/Music/likedsongs/Sola (Remix) - Anuel AA, Daddy Yankee, Zion & Lennox, Farruko, Wisin.m4a","Sola (Remix)   Anuel AA, Daddy Yankee, Zion & Lennox, Farruko, Wisin",307.94303854875284,172.265625,0.2871766686439514,1.0,0.1045779585838317,0.2164908570066469,23.61501444029629,0.61729896068573,4.380680291905444,0.0,0.7314285714285714,1.0,0.4652270740184237,0.5703381550071159,0.4041625291759637,0.7043601075873562,0.6956398924126438,0.29563989241264377,0.6079160822612654,peak,,3330.98231292517,3023.039274376417
"MISS THE RAGE - XAE.Miami, Mario Judah.m4a","/home/pwn/Music/Musica xioami/Music/bass english/MISS THE RAGE - XAE.Miami, Mario Judah.m4a","MISS THE RAGE   XAE.Miami, Mario Judah",236.90013605442172,151.99908088235293,0.3910360932350158,1.0,0.2660176455974579,0.2349416118995487,22.25254709501195,0.8582400679588318,4.567325363424182,0.0,0.6050420168067226,1.0,0.52813566679226,0.6003753003722504,0.6310907311623692,0.699542782923134,0.700457217076866,0.300457217076866,0.6620415706524583,peak,,3567.8824489795916,3330.98231292517
Oh La La La.MP3,/home/pwn/Music/Musica xioami/Music/80music/Disco De Los 90s - Exitos En Ingles/Oh La La La.MP3,Oh La La La,213.1330612244898,129.19921875,0.3733463585376739,1.0,0.1009333208203315,0.2770793202420601,22.58529640849612,0.4858186542987823,5.147019395759284,0.0,0.46285714285714286,1.0,0.6718058824516492,0.6936665604889279,0.5924394512781389,0.679116869519606,0.720883130480394,0.32088313048039396,0.6836997199053995,sustain,0.8018665797510822,3781.0155102040812,3567.8824489795916
If You Leave Me Now 90s.MP3,/home/pwn/Music/Musica xioami/Music/80music/Disco De Los 90s - Exitos En Ingles/If You Leave Me Now 90s.MP3,If You Leave Me Now 90s,363.2233106575964,129.19921875,0.3977058827877044,1.0,0.0998136922717094,0.2537047485013187,21.65739047855526,0.4700105190277099,5.115310459111753,0.0,0.46285714285714286,1.0,0.5921093375982555,0.6885635811725943,0.6456639233091468,0.6829681785063455,0.7170318214936545,0.3170318214936545,0.6775042206347329,sustain,0.799689803783378,4144.238820861678,3781.0155102040812
Lose Yourself - Eminem.m4a,/home/pwn/Music/Musica xioami/Music/likedsongs/Lose Yourself - Eminem.m4a,Lose Yourself   Eminem,320.30621315192747,172.265625,0.3545504808425903,1.0,0.1411745846271515,0.188205396310154,23.062940622187146,0.6033778190612793,3.783879145126432,0.0,0.7314285714285714,1.0,0.3687866552548221,0.47429381451629044,0.551371298369571,0.698626001928919,0.701373998071081,0.301373998071081,0.6155775233880005,peak,,4464.545034013605,4144.238820861678
"Realer N Realer - Future, Juice WRLD.m4a","/home/pwn/Music/Musica xioami/Music/bass english/Realer N Realer - Future, Juice WRLD.m4a","Realer N Realer   Future, Juice WRLD",172.40816326530611,151.99908088235293,0.3638487160205841,1.0,0.1494534313678741,0.2146191275798184,23.81001135400664,0.6033897995948792,4.529947916666667,0.0,0.6050420168067226,1.0,0.4588453370662702,0.594360076972578,0.5716875267609465,0.6929022628003131,0.7070977371996869,0.3070977371996869,0.6373085538214878,peak,,4636.953197278911,4464.545034013605
ORANGE SODA - Baby Keem.m4a,/home/pwn/Music/Musica xioami/Music/bass english/ORANGE SODA - Baby Keem.m4a,ORANGE SODA   Baby Keem,146.40181405895692,172.265625,0.3330722153186798,0.9603898227214812,0.0961494147777557,0.1857308514254622,22.754193149128465,0.4360217452049255,4.077818323750991,0.0,0.7314285714285714,0.9540005963479147,0.3603495946925172,0.5215980040403504,0.5044422479120073,0.6876913954507191,0.7123086045492809,0.3123086045492809,0.5868990436051413,peak,,4783.355011337868,4636.953197278911
13 Tonight Im Yours.MP3,/home/pwn/Music/Musica xioami/Music/80music/Rod Steward - Exitos/13 Tonight Im Yours.MP3,13 Tonight Im Yours,252.3689795918368,161.4990234375,0.260547012090683,1.0,0.1020035669207573,0.1877218633164454,22.26078015647009,0.4674723744392395,4.461721095124728,0.0,0.6642857142857143,1.0,0.36713803001588236,0.583380205177514,0.34597791949858037,0.6848568720250678,0.7151431279749322,0.31514312797493216,0.5776464108394497,peak,,5035.723990929705,4783.355011337868
20 Min - Lil Uzi Vert.m4a,/home/pwn/Music/Musica xioami/Music/bass english/20 Min - Lil Uzi Vert.m4a,20 Min   Lil Uzi Vert,220.59972789115648,123.046875,0.4402949810028076,1.0,0.0983970537781715,0.240397262221575,22.76660647945536,0.5759190320968628,4.768818212319169,0.0,0.4244897959183674,1.0,0.5467369265465065,0.6328019267119993,0.7387191999027678,0.6707418305225532,0.7292581694774468,0.3292581694774468,0.6854653777104244,sustain,0.799575958835276,5256.323718820861,5035.723990929705
Sha La La La.mp3,/home/pwn/Music/Musica xioami/Music/80music/Disco De Los 90s - Exitos En Ingles/Sha La La La.mp3,Sha La La La,213.4204081632653,123.046875,0.4558840990066528,1.0,0.0952374786138534,0.2423771470835169,21.902278260220992,0.4396243691444397,4.268570226438189,0.0,0.4244897959183674,1.0,0.5534874238156943,0.552296069534762,0.77278072617345,0.6577584826878748,0.7422415173121252,0.34224151731212515,0.6930511243658001,sustain,0.7989340676946299,5469.7441269841265,5256.323718820861
Abracadabra.MP3,/home/pwn/Music/Musica xioami/Music/80music/Disco De Los 90s - Exitos En Ingles/Abracadabra.MP3,Abracadabra,327.93532879818594,129.19921875,0.3958143889904022,0.9366695582866668,0.0918933525681495,0.3244519245694754,21.88055678552737,0.3850232064723968,4.482591141940215,0.0,0.46285714285714286,0.9264541905139028,0.8333246870516676,0.5867388613952915,0.641531093879557,0.6364839024712905,0.7635160975287095,0.3635160975287095,0.6955723692120556,sustain,0.7919369825157496,5797.679455782312,5469.7441269841265
Vacation - Dirty Heads.m4a,/home/pwn/Music/Musica xioami/Music/likedsongs/Vacation - Dirty Heads.m4a,Vacation   Dirty Heads,209.8851700680272,151.99908088235293,0.3578143715858459,1.0,0.1077920272946357,0.2330431907431736,23.557619988869803,0.5298749804496765,4.278530015765019,0.0,0.6050420168067226,1.0,0.5216629233119603,0.5538989173216432,0.5585027538033305,0.6836031619831786,0.7163968380168214,0.3163968380168214,0.6474583332967304,peak,,6007.564625850339,5797.679455782312
"Forever - Drake, Kanye West, Lil Wayne, Eminem.m4a","/home/pwn/Music/Musica xioami/Music/likedsongs/Forever - Drake, Kanye West, Lil Wayne, Eminem.m4a","Forever   Drake, Kanye West, Lil Wayne, Eminem",373.2839909297052,161.4990234375,0.2779754102230072,1.0,0.0885403081774711,0.2425445880521368,21.63892720897625,0.4534698724746704,4.296996493219706,0.0,0.6642857142857143,1.0,0.5540583205497145,0.5568707625633899,0.38405819066553454,0.6830406631287079,0.7169593368712921,0.3169593368712921,0.6220018281991458,peak,,6380.848616780045,6007.564625850339
